owner,name,stars,forks,watchers,isFork,isArchived,languages,languageCount,topics,topicCount,diskUsageKb,pullRequests,issues,description,primaryLanguage,createdAt,pushedAt,defaultBranchCommitCount,license,assignableUserCount,codeOfConduct,forkingAllowed,nameWithOwner,parent,contributors
fluttertools,fvm,3753,180,22,False,False,"[{'name': 'Dart', 'size': 115229}, {'name': 'MDX', 'size': 12249}, {'name': 'TypeScript', 'size': 5081}, {'name': 'JavaScript', 'size': 4403}, {'name': 'CSS', 'size': 1950}, {'name': 'Dockerfile', 'size': 1353}]",6,"[{'name': 'flutter', 'stars': 4350}, {'name': 'cli', 'stars': 50580}, {'name': 'dart', 'stars': 1659}, {'name': 'flutter-sdk-versions', 'stars': 1}, {'name': 'flutter-releases', 'stars': 1}, {'name': 'sdk', 'stars': 77}, {'name': 'fvm', 'stars': 2}]",7,6677,197,343,Flutter Version Management: A simple CLI to manage Flutter SDK versions.,Dart,2019-02-22T06:57:07Z,2023-08-16T18:05:20Z,1228.0,MIT License,2,,True,fluttertools/fvm,,55
deepmind,open_spiel,3753,833,108,False,False,"[{'name': 'C++', 'size': 4916013}, {'name': 'Python', 'size': 3066436}, {'name': 'Jupyter Notebook', 'size': 148734}, {'name': 'CMake', 'size': 83121}, {'name': 'Shell', 'size': 52276}, {'name': 'Rust', 'size': 18562}, {'name': 'Go', 'size': 18010}, {'name': 'Julia', 'size': 16727}, {'name': 'C', 'size': 6640}]",9,"[{'name': 'games', 'stars': 982}, {'name': 'reinforcement-learning', 'stars': 428}, {'name': 'multiagent', 'stars': 2}, {'name': 'cpp', 'stars': 117993}, {'name': 'python', 'stars': 277240}]",5,29242,607,484,OpenSpiel is a collection of environments and algorithms for research in general reinforcement learning and search/planning in games.,C++,2019-07-22T13:50:21Z,2023-08-11T11:19:31Z,3935.0,Apache License 2.0,16,,True,deepmind/open_spiel,,168
ealeksandrov,EAIntroView,3753,518,125,False,False,"[{'name': 'Objective-C', 'size': 73317}, {'name': 'Ruby', 'size': 1111}]",2,"[{'name': 'ios', 'stars': 40513}, {'name': 'intro', 'stars': 3}, {'name': 'demo', 'stars': 25}, {'name': 'walkthrough', 'stars': 6}, {'name': 'objective-c', 'stars': 9437}]",5,3182,67,160,Highly customizable drop-in solution for introduction views.,Objective-C,2013-09-14T09:41:55Z,2020-11-10T12:11:04Z,258.0,MIT License,2,,True,ealeksandrov/EAIntroView,,26
rovo89,XposedInstaller,3753,1533,399,False,True,"[{'name': 'Java', 'size': 363483}]",1,"[{'name': 'xposed', 'stars': 159}, {'name': 'android', 'stars': 139799}]",2,18977,290,201,,Java,2012-04-02T20:33:05Z,2023-05-26T01:14:08Z,1048.0,,1,,True,rovo89/XposedInstaller,,48
osnr,TabFS,3752,101,52,False,False,"[{'name': 'JavaScript', 'size': 37561}, {'name': 'C', 'size': 16789}, {'name': 'Swift', 'size': 11086}, {'name': 'Shell', 'size': 3613}, {'name': 'Makefile', 'size': 983}, {'name': 'HTML', 'size': 404}]",6,[],0,13449,24,66,🗄 Mount your browser tabs as a filesystem.,JavaScript,2019-02-26T04:14:39Z,2023-03-02T20:45:33Z,256.0,GNU General Public License v3.0,3,,True,osnr/TabFS,,17
google,promises,3751,302,77,False,False,"[{'name': 'Objective-C', 'size': 241625}, {'name': 'Swift', 'size': 164632}, {'name': 'Starlark', 'size': 4579}, {'name': 'Ruby', 'size': 2903}]",4,"[{'name': 'promises', 'stars': 5}, {'name': 'futures', 'stars': 10}, {'name': 'objective-c', 'stars': 9437}, {'name': 'swift', 'stars': 28534}, {'name': 'library', 'stars': 18286}, {'name': 'framework', 'stars': 31819}]",6,479,88,133,Promises is a modern framework that provides a synchronization construct for Swift and Objective-C.,Objective-C,2018-01-19T02:50:16Z,2023-07-21T14:51:56Z,247.0,Apache License 2.0,4,Other,True,google/promises,,40
butlerx,wetty,3751,650,101,False,False,"[{'name': 'TypeScript', 'size': 58985}, {'name': 'JavaScript', 'size': 25161}, {'name': 'HTML', 'size': 1860}, {'name': 'SCSS', 'size': 1757}, {'name': 'CSS', 'size': 1239}, {'name': 'Dockerfile', 'size': 643}]",6,"[{'name': 'hacktoberfest', 'stars': 26060}, {'name': 'wetty', 'stars': 1}, {'name': 'ajaxterm', 'stars': 0}, {'name': 'anyterm', 'stars': 0}, {'name': 'terminal', 'stars': 42044}, {'name': 'xterm-js', 'stars': 2}, {'name': 'xtermjs', 'stars': 3}, {'name': 'xterm', 'stars': 15}, {'name': 'hacktoberfest-accepted', 'stars': 305}]",9,5552,196,292,"Terminal in browser over http/https. (Ajaxterm/Anyterm alternative, but much better)",TypeScript,2014-03-29T08:12:02Z,2023-08-14T07:52:56Z,498.0,MIT License,3,,True,butlerx/wetty,,60
wcharczuk,go-chart,3751,318,74,False,False,"[{'name': 'Go', 'size': 2146755}, {'name': 'Makefile', 'size': 110}]",2,"[{'name': 'golang', 'stars': 1856}, {'name': 'chart', 'stars': 55}, {'name': 'charting-library', 'stars': 30}, {'name': 'drawing', 'stars': 84}, {'name': 'svg', 'stars': 153}, {'name': 'go', 'stars': 58453}]",6,9830,64,148,go chart is a basic charting library in go.,Go,2016-07-08T00:14:58Z,2023-07-13T17:08:18Z,422.0,MIT License,1,,True,wcharczuk/go-chart,,19
httpswift,swifter,3751,521,99,False,False,"[{'name': 'Swift', 'size': 170205}, {'name': 'Ruby', 'size': 3125}, {'name': 'Objective-C', 'size': 1553}]",3,"[{'name': 'server', 'stars': 20055}, {'name': 'swift', 'stars': 28534}, {'name': 'http', 'stars': 36527}, {'name': 'web', 'stars': 1630}]",4,11615,218,320,Tiny http server engine written in Swift programming language.,Swift,2014-06-06T17:07:31Z,2023-05-03T02:33:54Z,669.0,"BSD 3-Clause ""New"" or ""Revised"" License",8,,True,httpswift/swifter,,79
tmux-python,tmuxp,3751,230,57,False,False,"[{'name': 'Python', 'size': 258493}, {'name': 'Makefile', 'size': 1899}]",2,"[{'name': 'tmux', 'stars': 134}, {'name': 'python', 'stars': 277240}, {'name': 'yaml', 'stars': 169}, {'name': 'json', 'stars': 46683}, {'name': 'session-manager', 'stars': 5}, {'name': 'cli', 'stars': 50580}, {'name': 'cli-utilities', 'stars': 15}, {'name': 'terminal', 'stars': 42044}]",8,7039,516,342,:computer: tmux session manager. built on libtmux,Python,2013-08-27T05:51:11Z,2023-08-11T23:18:51Z,3573.0,MIT License,5,,True,tmux-python/tmuxp,,68
wojtekmaj,react-lifecycle-methods-diagram,3750,308,53,False,False,"[{'name': 'TypeScript', 'size': 35028}, {'name': 'CSS', 'size': 6269}, {'name': 'HTML', 'size': 977}, {'name': 'Shell', 'size': 69}]",4,"[{'name': 'react', 'stars': 95607}, {'name': 'react-lifecycle', 'stars': 0}, {'name': 'diagram', 'stars': 61}, {'name': 'cheatsheet', 'stars': 226}]",4,4696,146,28,Interactive React Lifecycle Methods diagram.,TypeScript,2018-04-05T20:03:26Z,2023-08-09T08:42:25Z,386.0,MIT License,1,,True,wojtekmaj/react-lifecycle-methods-diagram,,44
hyperoslo,Whisper,3750,374,77,False,False,"[{'name': 'Swift', 'size': 30707}, {'name': 'Ruby', 'size': 682}]",2,"[{'name': 'ios', 'stars': 40513}, {'name': 'swift', 'stars': 28534}, {'name': 'message', 'stars': 5}, {'name': 'notifications', 'stars': 50}]",4,2398,126,97,:mega: Whisper is a component that will make the task of display messages and in-app notifications simple. It has three different views inside,Swift,2015-09-30T14:24:28Z,2022-09-26T23:27:47Z,372.0,Other,1,,True,hyperoslo/Whisper,,32
rovo89,XposedBridge,3750,1107,314,False,True,"[{'name': 'JavaScript', 'size': 589212}, {'name': 'Java', 'size': 257243}, {'name': 'CSS', 'size': 183715}, {'name': 'C#', 'size': 34730}, {'name': 'Smalltalk', 'size': 26619}, {'name': 'HTML', 'size': 1158}]",6,"[{'name': 'xposed', 'stars': 159}, {'name': 'android', 'stars': 139799}]",2,13552,31,257,The Java part of the Xposed framework.,JavaScript,2012-03-31T12:01:55Z,2021-03-23T08:11:36Z,265.0,,1,,True,rovo89/XposedBridge,,8
lygttpod,SuperTextView,3749,595,70,False,False,"[{'name': 'Java', 'size': 215709}, {'name': 'Kotlin', 'size': 51184}]",2,[],0,25933,5,197,a super textview for android,Java,2016-10-19T04:06:54Z,2021-06-15T11:35:48Z,253.0,,1,,True,lygttpod/SuperTextView,,4
joshdick,onedark.vim,3749,535,29,False,False,"[{'name': 'Vim Script', 'size': 46866}, {'name': 'JavaScript', 'size': 7118}]",2,"[{'name': 'vim', 'stars': 21857}, {'name': 'vim-colorscheme', 'stars': 49}, {'name': 'vim-airline', 'stars': 1}, {'name': 'lightline', 'stars': 1}, {'name': 'dark-syntax-theme', 'stars': 1}, {'name': 'colorscheme', 'stars': 44}]",6,1498,144,182,A dark Vim/Neovim color scheme inspired by Atom's One Dark syntax theme.,Vim Script,2015-10-26T05:08:31Z,2023-07-19T05:35:44Z,234.0,MIT License,3,,True,joshdick/onedark.vim,,31
Tyrrrz,CliWrap,3748,235,47,False,False,"[{'name': 'C#', 'size': 188767}]",1,"[{'name': 'command-line', 'stars': 329}, {'name': 'cli', 'stars': 50580}, {'name': 'piping', 'stars': 0}, {'name': 'stdout', 'stars': 3}, {'name': 'event-stream', 'stars': 0}, {'name': 'shell', 'stars': 22608}, {'name': 'process', 'stars': 20}, {'name': 'pipe-stdout', 'stars': 0}, {'name': 'stderr', 'stars': 0}, {'name': 'pipe-stderr', 'stars': 0}]",15,882,45,111,Library for running command-line processes,C#,2017-03-30T20:05:06Z,2023-08-17T22:40:32Z,585.0,MIT License,1,,True,Tyrrrz/CliWrap,,24
moment,moment-timezone,3748,844,100,False,False,"[{'name': 'JavaScript', 'size': 32744572}, {'name': 'TypeScript', 'size': 14505}]",2,[],0,19551,263,807,Timezone support for moment.js,JavaScript,2012-05-09T03:51:49Z,2023-06-25T09:56:56Z,630.0,MIT License,10,,True,moment/moment-timezone,,48
hilen,TSWeChat,3747,816,152,False,False,"[{'name': 'Swift', 'size': 289458}, {'name': 'Shell', 'size': 3796}, {'name': 'PHP', 'size': 1915}, {'name': 'Ruby', 'size': 1248}, {'name': 'Objective-C', 'size': 294}]",5,"[{'name': 'ui', 'stars': 384}, {'name': 'wechat', 'stars': 140}, {'name': 'swift-3', 'stars': 1}, {'name': 'keyboard', 'stars': 56}, {'name': 'json', 'stars': 46683}, {'name': 'rxswift', 'stars': 15}, {'name': 'project', 'stars': 138}, {'name': 'audio', 'stars': 287}, {'name': 'snapkit', 'stars': 3}, {'name': 'alamofire', 'stars': 6}]",10,29643,11,54,A WeChat alternative. Written in Swift 5.,Swift,2016-02-27T10:01:20Z,2019-07-28T08:57:46Z,57.0,MIT License,1,,True,hilen/TSWeChat,,5
Yalantis,StarWars.iOS,3747,371,124,False,False,"[{'name': 'Swift', 'size': 39278}, {'name': 'Ruby', 'size': 742}, {'name': 'Objective-C', 'size': 491}]",3,"[{'name': 'ios', 'stars': 40513}, {'name': 'swift', 'stars': 28534}, {'name': 'star-wars', 'stars': 8}, {'name': 'animation', 'stars': 340}, {'name': 'transition-animation', 'stars': 4}, {'name': 'snapshots', 'stars': 0}, {'name': 'opengl', 'stars': 14367}, {'name': 'uidynamics', 'stars': 0}, {'name': 'uikit', 'stars': 61}, {'name': 'research', 'stars': 262}]",11,12056,9,10,This component implements transition animation to crumble view-controller into tiny pieces.,Swift,2015-10-20T10:27:50Z,2022-10-11T00:41:59Z,37.0,MIT License,1,,True,Yalantis/StarWars.iOS,,7
dubzzz,fast-check,3747,163,18,False,False,"[{'name': 'TypeScript', 'size': 2010986}, {'name': 'JavaScript', 'size': 70203}, {'name': 'MDX', 'size': 25637}, {'name': 'CSS', 'size': 7819}, {'name': 'Shell', 'size': 1413}]",5,"[{'name': 'property-based-testing', 'stars': 9}, {'name': 'quickcheck', 'stars': 2}, {'name': 'typescript', 'stars': 39384}, {'name': 'testing', 'stars': 13291}, {'name': 'generative-testing', 'stars': 1}, {'name': 'unit-testing', 'stars': 47}, {'name': 'tdd', 'stars': 39}, {'name': 'fuzzing', 'stars': 146}, {'name': 'faker', 'stars': 7}]",9,26720,3625,475,Property based testing framework for JavaScript (like QuickCheck) written in TypeScript,TypeScript,2017-10-30T23:41:11Z,2023-08-17T20:47:04Z,4224.0,MIT License,1,Contributor Covenant,True,dubzzz/fast-check,,66
zendesk,maxwell,3746,985,513,False,False,"[{'name': 'Java', 'size': 895532}, {'name': 'ANTLR', 'size': 27799}, {'name': 'Shell', 'size': 9721}, {'name': 'Ruby', 'size': 7258}, {'name': 'JavaScript', 'size': 3176}, {'name': 'Dockerfile', 'size': 992}, {'name': 'Makefile', 'size': 646}]",7,[],0,22898,972,1056,"Maxwell's daemon, a mysql-to-json kafka producer",Java,2015-02-09T22:06:13Z,2023-08-18T08:53:43Z,3741.0,Other,61,,True,zendesk/maxwell,,125
vipulasri,Timeline-View,3746,646,99,False,False,"[{'name': 'Kotlin', 'size': 36393}, {'name': 'Java', 'size': 19376}]",2,"[{'name': 'android', 'stars': 139799}, {'name': 'timeline', 'stars': 29}, {'name': 'ui', 'stars': 384}, {'name': 'recyclerview', 'stars': 15}, {'name': 'timelineview', 'stars': 0}, {'name': 'android-timeline', 'stars': 1}]",6,20829,17,85,"Android Timeline View is used to display views like Tracking of shipment/order, steppers etc. ",Kotlin,2015-12-15T14:55:04Z,2022-07-09T18:24:25Z,122.0,Apache License 2.0,1,,True,vipulasri/Timeline-View,,7
jassics,security-study-plan,3745,438,95,False,False,[],0,"[{'name': 'aws-security', 'stars': 27}, {'name': 'study-guide', 'stars': 8}, {'name': 'study-plan', 'stars': 79}, {'name': 'appsec', 'stars': 41}, {'name': 'appsec-tutorials', 'stars': 2}, {'name': 'azure-security', 'stars': 8}, {'name': 'devsecops-university', 'stars': 1}, {'name': 'gcp-security', 'stars': 6}, {'name': 'pentesting', 'stars': 482}, {'name': 'application-security', 'stars': 38}]",16,77,11,9,"Complete Practical Study Plan to become a successful cybersecurity engineer based on roles like Pentest, AppSec, Cloud Security, DevSecOps and so on...",,2022-04-19T15:43:27Z,2023-07-18T07:19:16Z,44.0,,1,,True,jassics/security-study-plan,,11
space10-community,conversational-form,3745,788,104,False,False,"[{'name': 'HTML', 'size': 896255}, {'name': 'CSS', 'size': 357612}, {'name': 'JavaScript', 'size': 330452}, {'name': 'TypeScript', 'size': 215031}, {'name': 'SCSS', 'size': 58605}]",5,"[{'name': 'conversational-ui', 'stars': 20}, {'name': 'form', 'stars': 18}]",2,15054,111,364,Turning web forms into conversations,HTML,2016-10-14T12:54:59Z,2023-05-16T13:23:05Z,1048.0,MIT License,2,,True,space10-community/conversational-form,,6
jacoco,jacoco,3745,1061,134,False,False,"[{'name': 'Java', 'size': 1974249}, {'name': 'HTML', 'size': 243397}, {'name': 'JavaScript', 'size': 63012}, {'name': 'Kotlin', 'size': 23602}, {'name': 'XSLT', 'size': 21944}, {'name': 'Groovy', 'size': 8988}, {'name': 'CSS', 'size': 8114}, {'name': 'Scala', 'size': 2713}]",8,"[{'name': 'jacoco', 'stars': 1}, {'name': 'coverage', 'stars': 6}, {'name': 'java', 'stars': 147836}, {'name': 'kotlin', 'stars': 32059}, {'name': 'groovy', 'stars': 112}, {'name': 'bytecode', 'stars': 26}, {'name': 'instrumentation', 'stars': 18}, {'name': 'java-agent', 'stars': 7}, {'name': 'java-virtual-machine', 'stars': 4}, {'name': 'java5', 'stars': 0}]",17,11577,673,824,:microscope: Java Code Coverage Library,Java,2012-07-08T21:45:13Z,2023-08-15T17:48:55Z,1821.0,Other,4,,True,jacoco/jacoco,,54
dotnetcore,FreeSql,3745,812,147,False,False,"[{'name': 'C#', 'size': 21756408}, {'name': 'Visual Basic .NET', 'size': 8794}, {'name': 'Smalltalk', 'size': 3}]",3,"[{'name': 'orm', 'stars': 74}, {'name': 'codefirst', 'stars': 1}, {'name': 'mysql', 'stars': 61815}, {'name': 'sqlite', 'stars': 494}, {'name': 'sqlserver', 'stars': 94}, {'name': 'postgresql', 'stars': 30547}, {'name': 'odbc', 'stars': 3}, {'name': 'dameng', 'stars': 0}, {'name': 'kingbase', 'stars': 0}, {'name': 'access', 'stars': 9}]",19,21212,114,1207,"🦄 .NET orm, C# orm, VB.NET orm, Mysql orm, Postgresql orm, SqlServer orm, Oracle orm, Sqlite orm, Firebird orm, 达梦 orm, 人大金仓 orm, 神通 orm, 翰高 orm, 南大通用 orm, 虚谷 orm, 国产 orm, Clickhouse orm, QuestDB orm, MsAccess orm.",C#,2018-12-18T03:02:51Z,2023-08-17T07:09:01Z,2444.0,MIT License,39,,True,dotnetcore/FreeSql,,36
Mebus,cupp,3745,1104,217,False,False,"[{'name': 'Python', 'size': 38317}]",1,"[{'name': 'wordlist-generator', 'stars': 55}, {'name': 'wordlist', 'stars': 80}, {'name': 'dictionary-attack', 'stars': 36}, {'name': 'password', 'stars': 59}, {'name': 'password-strength', 'stars': 6}, {'name': 'weak-passwords', 'stars': 5}]",6,2196,38,60,Common User Passwords Profiler (CUPP),Python,2012-05-06T15:24:41Z,2023-08-02T14:53:13Z,77.0,GNU General Public License v3.0,1,,True,Mebus/cupp,,10
egoist,docute,3745,454,53,False,False,"[{'name': 'JavaScript', 'size': 73763}, {'name': 'Vue', 'size': 48348}, {'name': 'CSS', 'size': 6940}]",3,"[{'name': 'documentation', 'stars': 22238}, {'name': 'gitbook', 'stars': 65}, {'name': 'docute', 'stars': 3}, {'name': 'pr-welcome', 'stars': 0}, {'name': 'documentation-tool', 'stars': 82}, {'name': 'vue', 'stars': 57868}]",6,4507,116,201,"📚 Effortless documentation, done right.",JavaScript,2016-12-08T18:04:40Z,2023-01-05T13:42:23Z,253.0,MIT License,3,,True,egoist/docute,,14
meetalva,alva,3745,226,121,False,False,"[{'name': 'TypeScript', 'size': 2913416}, {'name': 'JavaScript', 'size': 19570}]",2,"[{'name': 'design', 'stars': 922}, {'name': 'design-system', 'stars': 181}, {'name': 'react', 'stars': 95607}, {'name': 'components', 'stars': 89}]",4,16684,564,329,Create living prototypes with code components.,TypeScript,2017-11-15T21:16:50Z,2022-06-24T23:01:00Z,1329.0,MIT License,11,Contributor Covenant,True,meetalva/alva,,30
timehop,sticky-headers-recyclerview,3744,777,114,False,True,"[{'name': 'Java', 'size': 46164}]",1,[],0,337,39,130,[UNMAINTAINED] Sticky Headers decorator for Android's RecyclerView,Java,2014-10-03T01:57:46Z,2018-10-24T21:23:54Z,124.0,Apache License 2.0,1,,True,timehop/sticky-headers-recyclerview,,10
TideSec,BypassAntiVirus,3744,1119,91,False,False,"[{'name': 'XSLT', 'size': 5185099}, {'name': 'JavaScript', 'size': 5184093}, {'name': 'PowerShell', 'size': 2359176}, {'name': 'C#', 'size': 983477}, {'name': 'Python', 'size': 16064}, {'name': 'Ruby', 'size': 4541}]",6,[],0,404565,1,13,远控免杀系列文章及配套工具，汇总测试了互联网上的几十种免杀工具、113种白名单免杀方式、8种代码编译免杀、若干免杀实战技术，并对免杀效果进行了一一测试，为远控的免杀和杀软对抗免杀提供参考。,XSLT,2019-12-16T06:26:32Z,2022-09-04T15:28:23Z,80.0,,1,,True,TideSec/BypassAntiVirus,,1
jaredpalmer,react-fns,3744,104,33,False,False,"[{'name': 'TypeScript', 'size': 32945}, {'name': 'JavaScript', 'size': 22441}, {'name': 'CSS', 'size': 6442}]",3,"[{'name': 'react', 'stars': 95607}, {'name': 'hoc', 'stars': 4}, {'name': 'render-props', 'stars': 5}]",3,481,65,51,Browser API's turned into declarative React components and HoC's,TypeScript,2017-10-14T20:19:51Z,2023-01-24T22:42:49Z,94.0,MIT License,2,,True,jaredpalmer/react-fns,,20
awslabs,gluonts,3744,719,73,False,False,"[{'name': 'Python', 'size': 5605984}, {'name': 'Jupyter Notebook', 'size': 782150}, {'name': 'R', 'size': 10625}, {'name': 'Shell', 'size': 10534}, {'name': 'Just', 'size': 1414}, {'name': 'Dockerfile', 'size': 435}]",6,"[{'name': 'time-series', 'stars': 159}, {'name': 'deep-learning', 'stars': 70567}, {'name': 'forecasting', 'stars': 58}, {'name': 'neural-networks', 'stars': 224}, {'name': 'machine-learning', 'stars': 72588}, {'name': 'time-series-prediction', 'stars': 27}, {'name': 'time-series-forecasting', 'stars': 92}, {'name': 'mxnet', 'stars': 20}, {'name': 'pytorch', 'stars': 1036}, {'name': 'aws', 'stars': 84051}]",15,13545,1691,873,Probabilistic time series modeling in Python,Python,2019-05-15T17:17:29Z,2023-08-17T16:34:55Z,1385.0,Apache License 2.0,22,Other,True,awslabs/gluonts,,105
varunshenoy,GraphGPT,3744,323,53,False,False,"[{'name': 'JavaScript', 'size': 10213}, {'name': 'CSS', 'size': 2954}, {'name': 'HTML', 'size': 1667}]",3,"[{'name': 'gpt-3', 'stars': 136}, {'name': 'knowledge-graph', 'stars': 190}]",2,3561,10,22,Extrapolating knowledge graphs from unstructured text using GPT-3 🕵️‍♂️,JavaScript,2023-01-31T18:31:32Z,2023-03-23T14:26:20Z,22.0,MIT License,1,,True,varunshenoy/GraphGPT,,3
nv-tlabs,GET3D,3744,321,141,False,False,"[{'name': 'Python', 'size': 496496}, {'name': 'Cuda', 'size': 101619}, {'name': 'C++', 'size': 35743}, {'name': 'Dockerfile', 'size': 1689}, {'name': 'Shell', 'size': 1126}]",5,[],0,179549,16,124,,Python,2022-09-08T19:48:36Z,2023-06-23T21:38:23Z,20.0,Other,1,,True,nv-tlabs/GET3D,,3
jamiewilson,form-to-google-sheets,3743,679,34,False,False,"[{'name': 'JavaScript', 'size': 5701}, {'name': 'HTML', 'size': 516}]",2,"[{'name': 'html-form', 'stars': 6}, {'name': 'google-sheets', 'stars': 91}, {'name': 'fetch-api', 'stars': 6}, {'name': 'promise-polyfills', 'stars': 0}, {'name': 'javascript', 'stars': 163762}]",5,25,10,58,Store HTML form submissions in Google Sheets.,JavaScript,2017-09-30T22:12:09Z,2023-08-10T15:17:12Z,15.0,Apache License 2.0,1,,True,jamiewilson/form-to-google-sheets,,2
SBJson,SBJson,3743,707,154,False,False,"[{'name': 'Objective-C', 'size': 121680}, {'name': 'Ruby', 'size': 1582}, {'name': 'Shell', 'size': 273}]",3,"[{'name': 'sbjson', 'stars': 0}, {'name': 'parsing', 'stars': 9294}, {'name': 'objective-c', 'stars': 9437}, {'name': 'chunk', 'stars': 0}, {'name': 'json', 'stars': 46683}, {'name': 'carthage', 'stars': 14}]",6,4758,126,165,This framework implements a strict JSON parser and generator in Objective-C.,Objective-C,2010-06-14T22:02:16Z,2023-02-08T10:05:57Z,1206.0,"BSD 3-Clause ""New"" or ""Revised"" License",1,Contributor Covenant,True,SBJson/SBJson,,30
Kaustubh-Natuskar,moreThanFAANGM,3743,766,66,False,False,[],0,"[{'name': 'jobs', 'stars': 90}, {'name': 'faang', 'stars': 6}, {'name': 'notjustfaang', 'stars': 0}, {'name': 'opportunities', 'stars': 2}, {'name': 'sde', 'stars': 3}, {'name': 'engineering', 'stars': 368}, {'name': 'fintech', 'stars': 175}, {'name': 'edtech', 'stars': 29}, {'name': 'ecommerce', 'stars': 241}, {'name': 'hacktoberfest', 'stars': 26060}]",16,308,168,110,This repository contains opportunities for you to apply to more than 400 product base companies(NOT JUST FAANGM) & good start-ups.,,2021-09-18T11:23:02Z,2023-08-15T07:00:03Z,400.0,MIT License,1,,True,Kaustubh-Natuskar/moreThanFAANGM,,70
rmtheis,tess-two,3743,1405,208,False,True,"[{'name': 'C', 'size': 16117984}, {'name': 'C++', 'size': 8237707}, {'name': 'Shell', 'size': 515192}, {'name': 'Roff', 'size': 357246}, {'name': 'Java', 'size': 329725}, {'name': 'HTML', 'size': 305498}, {'name': 'CMake', 'size': 105676}, {'name': 'Makefile', 'size': 96807}, {'name': 'Awk', 'size': 42984}, {'name': 'M4', 'size': 32795}]",23,[],0,161528,33,237,Fork of Tesseract Tools for Android,C,2011-10-15T11:14:00Z,2022-03-17T11:24:00Z,375.0,Apache License 2.0,1,,True,rmtheis/tess-two,,13
rasmusbergpalm,DeepLearnToolbox,3742,2305,472,False,False,"[{'name': 'MATLAB', 'size': 59683}, {'name': 'Shell', 'size': 744}, {'name': 'M', 'size': 48}]",3,[],0,16787,48,137,"Matlab/Octave toolbox for deep learning. Includes Deep Belief Nets, Stacked Autoencoders, Convolutional Neural Nets, Convolutional Autoencoders and vanilla Neural Nets. Each method has examples to get you started.",MATLAB,2011-10-27T13:15:57Z,2018-10-13T18:08:01Z,188.0,"BSD 2-Clause ""Simplified"" License",1,,True,rasmusbergpalm/DeepLearnToolbox,,10
crate,crate,3742,526,170,False,False,"[{'name': 'Java', 'size': 32440539}, {'name': 'Python', 'size': 71123}, {'name': 'ANTLR', 'size': 46794}, {'name': 'Shell', 'size': 13730}, {'name': 'Batchfile', 'size': 4343}]",5,"[{'name': 'sql', 'stars': 64584}, {'name': 'distributed', 'stars': 125}, {'name': 'database', 'stars': 82137}, {'name': 'cluster', 'stars': 28}, {'name': 'iot', 'stars': 775}, {'name': 'cratedb', 'stars': 1}, {'name': 'distributed-database', 'stars': 140}, {'name': 'iot-database', 'stars': 0}, {'name': 'iot-analytics', 'stars': 9}, {'name': 'industrial-iot', 'stars': 10}]",20,141177,12820,1728,"CrateDB is a distributed and scalable SQL database for storing and analyzing massive amounts of data in near real-time, even with complex queries. It is PostgreSQL-compatible, and based on Lucene.",Java,2013-04-10T09:17:16Z,2023-08-18T02:15:27Z,14440.0,Apache License 2.0,20,Contributor Covenant,True,crate/crate,,86
hasura,gitkube,3741,211,105,False,False,"[{'name': 'Go', 'size': 124113}, {'name': 'Shell', 'size': 27993}, {'name': 'Dockerfile', 'size': 2078}, {'name': 'Makefile', 'size': 1662}]",4,"[{'name': 'kubernetes', 'stars': 37442}, {'name': 'git', 'stars': 75617}, {'name': 'docker', 'stars': 74045}, {'name': 'continuous-deployment', 'stars': 42}, {'name': 'ci-cd', 'stars': 66}, {'name': 'k8s', 'stars': 171}, {'name': 'golang', 'stars': 1856}, {'name': 'developer-tools', 'stars': 276}]",8,37242,58,69,Build and deploy docker images to Kubernetes using git push,Go,2018-03-08T06:25:53Z,2022-05-04T10:59:52Z,160.0,Apache License 2.0,29,Other,True,hasura/gitkube,,10
amirzaidi,Launcher3,3741,659,289,False,False,"[{'name': 'Java', 'size': 3349303}, {'name': 'Python', 'size': 10756}, {'name': 'Makefile', 'size': 8432}]",3,[],0,129066,35,642,"The Launcher3 fork known as ""Rootless Pixel Launcher""",Java,2017-05-30T12:53:32Z,2022-08-24T13:51:46Z,17828.0,Other,1,,True,amirzaidi/Launcher3,,68
gyscos,cursive,3740,221,38,False,False,"[{'name': 'Rust', 'size': 1068569}, {'name': 'Nix', 'size': 155}]",2,"[{'name': 'ncurses', 'stars': 43}, {'name': 'rust', 'stars': 36382}, {'name': 'tui', 'stars': 270}, {'name': 'terminal', 'stars': 42044}]",4,3354,195,515,A Text User Interface library for the Rust programming language,Rust,2015-05-09T19:17:50Z,2023-08-17T15:16:57Z,1604.0,MIT License,1,Other,True,gyscos/cursive,,97
semlinker,awesome-typescript,3740,379,59,False,False,[],0,"[{'name': 'typescript', 'stars': 39384}, {'name': 'awesome-list', 'stars': 1707}, {'name': 'vue-typescript', 'stars': 2}, {'name': 'react-typescripts', 'stars': 0}]",4,870,27,63,A collection of awesome TypeScript resources for client-side and server-side development,,2018-09-16T08:46:09Z,2023-08-15T12:26:38Z,58.0,,1,,True,semlinker/awesome-typescript,,10
samsquire,ideas,3740,227,255,False,False,[],0,"[{'name': 'ideas', 'stars': 54}, {'name': 'ideasworthsharing', 'stars': 0}, {'name': 'notes', 'stars': 77}]",3,1302,29,14,a hundred ideas for computing - a record of ideas - https://samsquire.github.io/ideas/,,2013-01-19T19:59:09Z,2022-07-03T19:00:00Z,187.0,,1,,True,samsquire/ideas,,24
