owner,name,stars,forks,watchers,isFork,isArchived,languages,languageCount,topics,topicCount,diskUsageKb,pullRequests,issues,description,primaryLanguage,createdAt,pushedAt,defaultBranchCommitCount,license,assignableUserCount,codeOfConduct,forkingAllowed,nameWithOwner,parent,contributors
apple,swift,63804,10252,2522,False,False,"[{'name': 'C++', 'size': 52887893}, {'name': 'Swift', 'size': 45330373}, {'name': 'C', 'size': 5600249}, {'name': 'Python', 'size': 1920633}, {'name': 'CMake', 'size': 796232}, {'name': 'Objective-C', 'size': 522320}, {'name': 'Shell', 'size': 212365}, {'name': 'Objective-C++', 'size': 167371}, {'name': 'LLVM', 'size': 75350}, {'name': 'Emacs Lisp', 'size': 57921}]",18,[],0,1036117,50364,13947,The Swift Programming Language,C++,2015-10-23T21:15:07Z,2023-08-18T07:17:50Z,153841.0,Apache License 2.0,271,Other,True,apple/swift,,344
godotengine,godot,63598,13233,1468,False,False,"[{'name': 'C++', 'size': 43521572}, {'name': 'C#', 'size': 1775123}, {'name': 'C', 'size': 1436010}, {'name': 'GLSL', 'size': 893805}, {'name': 'Java', 'size': 584046}, {'name': 'Python', 'size': 501568}, {'name': 'Objective-C++', 'size': 439302}, {'name': 'JavaScript', 'size': 208415}, {'name': 'GDScript', 'size': 151406}, {'name': 'Kotlin', 'size': 142725}]",17,"[{'name': 'game-engine', 'stars': 32697}, {'name': 'godot', 'stars': 749}, {'name': 'godotengine', 'stars': 48}, {'name': 'open-source', 'stars': 1748}, {'name': 'multi-platform', 'stars': 40}, {'name': 'gamedev', 'stars': 512}, {'name': 'game-development', 'stars': 821}, {'name': 'hacktoberfest', 'stars': 26059}]",8,1333069,35869,43849,Godot Engine – Multi-platform 2D and 3D game engine,C++,2014-01-04T16:05:36Z,2023-08-18T08:52:54Z,56702.0,MIT License,77,Other,True,godotengine/godot,,463
webpack,webpack,63426,8835,1506,False,False,"[{'name': 'JavaScript', 'size': 5424347}, {'name': 'CSS', 'size': 46309}, {'name': 'TypeScript', 'size': 10648}, {'name': 'WebAssembly', 'size': 6464}, {'name': 'Less', 'size': 460}, {'name': 'CoffeeScript', 'size': 325}, {'name': 'HTML', 'size': 255}, {'name': 'Pug', 'size': 130}, {'name': 'Shell', 'size': 82}]",9,"[{'name': 'webpack', 'stars': 14015}, {'name': 'javascript', 'stars': 163762}, {'name': 'module-bundler', 'stars': 25}, {'name': 'loaders', 'stars': 3}, {'name': 'plugins', 'stars': 69}, {'name': 'build-tool', 'stars': 57}, {'name': 'web', 'stars': 1630}, {'name': 'web-performance', 'stars': 35}, {'name': 'compiler', 'stars': 31071}, {'name': 'javascript-compiler', 'stars': 6}]",16,62286,6399,9617,"A bundler for javascript and friends. Packs many modules into a few bundled assets. Code Splitting allows for loading parts of the application on demand. Through ""loaders"", modules can be CommonJs, AMD, ES6 modules, CSS, Images, JSON, Coffeescript, LESS, ... and your custom stuff.",JavaScript,2012-03-10T10:08:14Z,2023-08-17T03:59:27Z,16333.0,MIT License,105,Other,True,webpack/webpack,,401
jaywcjlove,awesome-mac,62795,5947,1439,False,False,"[{'name': 'JavaScript', 'size': 4398}, {'name': 'Dockerfile', 'size': 272}]",2,"[{'name': 'macos', 'stars': 33710}, {'name': 'software', 'stars': 664}, {'name': 'mac', 'stars': 552}, {'name': 'mac-osx', 'stars': 17}, {'name': 'awesome', 'stars': 68077}, {'name': 'macosx', 'stars': 48}, {'name': 'awesome-list', 'stars': 1706}, {'name': 'list', 'stars': 119}, {'name': 'apple', 'stars': 283}, {'name': 'awesome-lists', 'stars': 154}]",10,11083,887,378," Now we have become very big, Different from the original idea. Collect premium software in various categories.",JavaScript,2016-07-17T15:33:47Z,2023-08-09T11:51:46Z,1929.0,Creative Commons Zero v1.0 Universal,4,Contributor Covenant,True,jaywcjlove/awesome-mac,,456
home-assistant,core,62327,24196,1360,False,False,"[{'name': 'Python', 'size': 61877720}, {'name': 'Shell', 'size': 5444}, {'name': 'Dockerfile', 'size': 3440}, {'name': 'PLSQL', 'size': 840}, {'name': 'JavaScript', 'size': 592}, {'name': 'Jinja', 'size': 182}]",6,"[{'name': 'python', 'stars': 277238}, {'name': 'home-automation', 'stars': 180}, {'name': 'iot', 'stars': 775}, {'name': 'internet-of-things', 'stars': 126}, {'name': 'mqtt', 'stars': 166}, {'name': 'raspberry-pi', 'stars': 44924}, {'name': 'asyncio', 'stars': 73}, {'name': 'hacktoberfest', 'stars': 26059}]",8,466053,57099,40826,:house_with_garden: Open source home automation that puts local control and privacy first.,Python,2013-09-17T07:29:48Z,2023-08-18T09:02:31Z,65464.0,Apache License 2.0,110,Other,True,home-assistant/core,,406
expressjs,express,61640,10575,1732,False,False,"[{'name': 'JavaScript', 'size': 529645}, {'name': 'Makefile', 'size': 330}, {'name': 'Shell', 'size': 229}]",3,"[{'name': 'javascript', 'stars': 163762}, {'name': 'nodejs', 'stars': 74528}, {'name': 'express', 'stars': 21783}, {'name': 'server', 'stars': 20054}]",4,9097,1170,3750,"Fast, unopinionated, minimalist web framework for node.",JavaScript,2009-06-26T18:56:01Z,2023-08-17T15:53:12Z,5776.0,MIT License,63,Other,True,expressjs/express,,280
coder,code-server,61637,5153,712,False,False,"[{'name': 'TypeScript', 'size': 331552}, {'name': 'Shell', 'size': 60790}, {'name': 'HTML', 'size': 4192}, {'name': 'CSS', 'size': 2703}, {'name': 'Mustache', 'size': 1885}, {'name': 'HCL', 'size': 1857}, {'name': 'Dockerfile', 'size': 1691}, {'name': 'Nix', 'size': 925}, {'name': 'Makefile', 'size': 146}, {'name': 'JavaScript', 'size': 129}]",10,"[{'name': 'vscode', 'stars': 259}, {'name': 'vscode-remote', 'stars': 14}, {'name': 'ide', 'stars': 86}, {'name': 'remote-work', 'stars': 37}, {'name': 'development-environment', 'stars': 39}, {'name': 'dev-tools', 'stars': 15}, {'name': 'browser-ide', 'stars': 10}]",7,52480,1687,3283,VS Code in the browser,TypeScript,2019-02-27T16:50:41Z,2023-08-11T07:36:12Z,3609.0,MIT License,16,Other,True,coder/code-server,,226
tiangolo,fastapi,61571,5179,640,False,False,"[{'name': 'Python', 'size': 3314477}, {'name': 'Shell', 'size': 1188}, {'name': 'HTML', 'size': 187}, {'name': 'CSS', 'size': 25}]",4,"[{'name': 'python', 'stars': 277238}, {'name': 'json', 'stars': 46683}, {'name': 'swagger-ui', 'stars': 12}, {'name': 'redoc', 'stars': 2}, {'name': 'starlette', 'stars': 30}, {'name': 'openapi', 'stars': 91}, {'name': 'api', 'stars': 90666}, {'name': 'openapi3', 'stars': 44}, {'name': 'framework', 'stars': 31818}, {'name': 'async', 'stars': 53}]",20,17870,2544,3343,"FastAPI framework, high performance, easy to learn, fast to code, ready for production",Python,2018-12-08T08:21:47Z,2023-08-17T08:52:41Z,3148.0,MIT License,5,,True,tiangolo/fastapi,,465
chartjs,Chart.js,61508,11915,1379,False,False,"[{'name': 'JavaScript', 'size': 1191723}, {'name': 'TypeScript', 'size': 139321}, {'name': 'Shell', 'size': 2450}, {'name': 'HTML', 'size': 2286}]",4,"[{'name': 'javascript', 'stars': 163762}, {'name': 'chart', 'stars': 55}, {'name': 'html5', 'stars': 1103}, {'name': 'canvas', 'stars': 179}, {'name': 'graph', 'stars': 147}, {'name': 'html5-charts', 'stars': 3}, {'name': 'hacktoberfest', 'stars': 26059}]",7,42656,3727,6906,Simple HTML5 Charts using the <canvas> tag,JavaScript,2013-03-17T23:56:36Z,2023-08-16T15:34:47Z,4469.0,MIT License,7,,True,chartjs/Chart.js,,432
base-org,node,61492,2069,274,False,False,"[{'name': 'Shell', 'size': 2323}, {'name': 'Dockerfile', 'size': 1062}]",2,[],0,2610,55,38,Everything required to run your own Base node,Shell,2023-02-01T13:55:02Z,2023-08-16T16:31:03Z,55.0,MIT License,8,,True,base-org/node,,25
redis,redis,61102,22853,2568,False,False,"[{'name': 'C', 'size': 6345150}, {'name': 'Tcl', 'size': 2058822}, {'name': 'Python', 'size': 39171}, {'name': 'Ruby', 'size': 23192}, {'name': 'Shell', 'size': 22721}, {'name': 'Makefile', 'size': 20203}, {'name': 'C++', 'size': 5987}, {'name': 'Smarty', 'size': 1047}, {'name': 'JavaScript', 'size': 953}]",9,"[{'name': 'cache', 'stars': 37}, {'name': 'database', 'stars': 82136}, {'name': 'key-value', 'stars': 44}, {'name': 'message-broker', 'stars': 9}, {'name': 'nosql', 'stars': 18774}, {'name': 'redis', 'stars': 396}]",6,134231,6113,6129,"Redis is an in-memory database that persists on disk. The data model is key-value, but many different kind of values are supported: Strings, Lists, Sets, Sorted Sets, Hashes, Streams, HyperLogLogs, Bitmaps.",C,2009-03-21T22:32:25Z,2023-08-18T01:52:17Z,11825.0,"BSD 3-Clause ""New"" or ""Revised"" License",24,Contributor Covenant,True,redis/redis,,385
resume,resume.github.com,60576,1422,347,False,False,"[{'name': 'JavaScript', 'size': 19277}, {'name': 'HTML', 'size': 15229}, {'name': 'CSS', 'size': 7329}, {'name': 'Ruby', 'size': 179}]",4,[],0,411,183,111,Resumes generated using the GitHub informations,JavaScript,2011-02-06T13:39:55Z,2023-02-15T06:38:51Z,263.0,,2,,True,resume/resume.github.com,,46
protocolbuffers,protobuf,60465,15156,2066,False,False,"[{'name': 'C++', 'size': 10379786}, {'name': 'C#', 'size': 6241511}, {'name': 'Java', 'size': 4743166}, {'name': 'Objective-C', 'size': 2839289}, {'name': 'C', 'size': 2735878}, {'name': 'Python', 'size': 1315458}, {'name': 'PHP', 'size': 533522}, {'name': 'Ruby', 'size': 425844}, {'name': 'Starlark', 'size': 408910}, {'name': 'Kotlin', 'size': 152810}]",23,"[{'name': 'protobuf', 'stars': 79}, {'name': 'protocol-buffers', 'stars': 26}, {'name': 'protocol-compiler', 'stars': 6}, {'name': 'protobuf-runtime', 'stars': 4}, {'name': 'protoc', 'stars': 11}, {'name': 'serialization', 'stars': 41}, {'name': 'marshalling', 'stars': 4}, {'name': 'rpc', 'stars': 83}]",8,131268,7732,5678,Protocol Buffers - Google's data interchange format,C++,2014-08-26T15:52:15Z,2023-08-18T09:02:36Z,12416.0,Other,24,Other,True,protocolbuffers/protobuf,,371
kdn251,interviews,60266,12626,2600,False,False,"[{'name': 'Java', 'size': 674404}]",1,"[{'name': 'java', 'stars': 147835}, {'name': 'interview', 'stars': 243}, {'name': 'interview-questions', 'stars': 240}, {'name': 'interview-practice', 'stars': 131}, {'name': 'interview-preparation', 'stars': 186}, {'name': 'interview-prep', 'stars': 68}, {'name': 'algorithm', 'stars': 100617}, {'name': 'algorithm-challenges', 'stars': 46}, {'name': 'algorithms', 'stars': 397}, {'name': 'algorithm-competitions', 'stars': 44}]",20,24091,167,52,Everything you need to know to get the job.,Java,2017-02-14T18:19:25Z,2023-08-10T15:27:25Z,445.0,MIT License,2,,True,kdn251/interviews,,28
mermaid-js,mermaid,60209,4944,617,False,False,"[{'name': 'JavaScript', 'size': 1396245}, {'name': 'TypeScript', 'size': 630624}, {'name': 'HTML', 'size': 525101}, {'name': 'Yacc', 'size': 151221}, {'name': 'Python', 'size': 9163}, {'name': 'Vue', 'size': 3735}, {'name': 'Shell', 'size': 2875}, {'name': 'CSS', 'size': 2465}]",8,"[{'name': 'hacktoberfest', 'stars': 26059}, {'name': 'documentation', 'stars': 22237}, {'name': 'flowchart', 'stars': 92}, {'name': 'javascript', 'stars': 163762}, {'name': 'typescript', 'stars': 39384}, {'name': 'uml-diagrams', 'stars': 3}]",6,223413,2066,2493,Generation of diagrams like flowcharts or sequence diagrams from text in a similar manner as markdown,JavaScript,2014-11-01T23:52:32Z,2023-08-18T01:32:26Z,8343.0,MIT License,21,Contributor Covenant,True,mermaid-js/mermaid,,370
reduxjs,redux,59837,15443,1293,False,False,"[{'name': 'TypeScript', 'size': 141597}, {'name': 'JavaScript', 'size': 33307}, {'name': 'CSS', 'size': 7671}]",3,"[{'name': 'redux', 'stars': 16219}]",1,29057,2463,2009,Predictable state container for JavaScript apps,TypeScript,2015-05-29T23:53:15Z,2023-08-14T14:06:47Z,3807.0,MIT License,12,Contributor Covenant,True,reduxjs/redux,,420
josephmisiti,awesome-machine-learning,59736,14158,3320,False,False,"[{'name': 'Python', 'size': 1150}]",1,[],0,2661,858,84,"A curated list of awesome Machine Learning frameworks, libraries and software.",Python,2014-07-15T19:11:19Z,2023-08-14T21:29:45Z,1887.0,Other,1,,True,josephmisiti/awesome-machine-learning,,442
Fndroid,clash_for_windows_pkg,59585,6892,599,False,False,[],0,"[{'name': 'clash', 'stars': 230}, {'name': 'electron', 'stars': 23645}, {'name': 'gui', 'stars': 351}, {'name': 'cross-platform', 'stars': 156}, {'name': 'vuejs', 'stars': 527}]",5,42829,15,4483,A Windows/macOS GUI based on Clash,,2018-10-18T22:59:10Z,2023-08-18T02:33:05Z,38.0,,1,,True,Fndroid/clash_for_windows_pkg,,
twitter,the-algorithm,59553,12129,362,False,False,"[{'name': 'Scala', 'size': 14966063}, {'name': 'Java', 'size': 5225218}, {'name': 'Starlark', 'size': 1382857}, {'name': 'Python', 'size': 931787}, {'name': 'Thrift', 'size': 562321}, {'name': 'C++', 'size': 421047}, {'name': 'Rust', 'size': 273037}, {'name': 'C', 'size': 31694}, {'name': 'Shell', 'size': 9162}, {'name': 'CMake', 'size': 3092}]",11,[],0,7803,512,829,Source code for Twitter's Recommendation Algorithm,Scala,2023-03-27T14:57:57Z,2023-08-09T14:15:26Z,30.0,GNU Affero General Public License v3.0,2,Other,True,twitter/the-algorithm,,3
atom,atom,59542,18356,2640,False,True,"[{'name': 'JavaScript', 'size': 4525809}, {'name': 'Less', 'size': 445983}, {'name': 'CoffeeScript', 'size': 142807}, {'name': 'Shell', 'size': 7778}, {'name': 'Batchfile', 'size': 2431}, {'name': 'Dockerfile', 'size': 682}, {'name': 'HTML', 'size': 336}, {'name': 'EJS', 'size': 124}]",8,"[{'name': 'atom', 'stars': 34731}, {'name': 'editor', 'stars': 229}, {'name': 'javascript', 'stars': 163762}, {'name': 'electron', 'stars': 23645}, {'name': 'windows', 'stars': 34209}, {'name': 'linux', 'stars': 106623}, {'name': 'macos', 'stars': 33710}]",7,330585,5280,17119,:atom: The hackable text editor,JavaScript,2012-01-20T18:18:21Z,2023-01-03T10:49:48Z,38533.0,MIT License,1,Contributor Covenant,True,atom/atom,,327
CompVis,stable-diffusion,59142,9127,518,False,False,"[{'name': 'Jupyter Notebook', 'size': 4172390}, {'name': 'Python', 'size': 520234}, {'name': 'Shell', 'size': 3005}]",3,[],0,43676,136,642,A latent text-to-image diffusion model,Jupyter Notebook,2022-08-10T14:36:44Z,2023-08-16T16:23:06Z,33.0,Other,11,,True,CompVis/stable-diffusion,,7
angular,angular.js,59107,28078,3811,False,True,"[{'name': 'JavaScript', 'size': 6812691}, {'name': 'HTML', 'size': 84393}, {'name': 'Shell', 'size': 31578}, {'name': 'PHP', 'size': 7222}, {'name': 'CSS', 'size': 3638}]",5,[],0,101744,7999,9039,AngularJS - HTML enhanced for web apps!,JavaScript,2010-01-06T00:34:37Z,2022-04-12T15:57:22Z,9073.0,MIT License,11,Other,True,angular/angular.js,,399
adam-p,markdown-here,59099,11451,1053,False,False,"[{'name': 'JavaScript', 'size': 936004}, {'name': 'CSS', 'size': 102040}, {'name': 'HTML', 'size': 35058}, {'name': 'Makefile', 'size': 251}]",4,[],0,16027,82,606,"Google Chrome, Firefox, and Thunderbird extension that lets you write email in Markdown and render it before sending.",JavaScript,2012-05-13T03:27:22Z,2023-01-16T15:01:42Z,807.0,MIT License,1,,True,adam-p/markdown-here,,11
langchain-ai,langchain,59091,7957,550,False,False,"[{'name': 'Python', 'size': 6476484}, {'name': 'Makefile', 'size': 7001}, {'name': 'Dockerfile', 'size': 3063}, {'name': 'TeX', 'size': 2242}, {'name': 'HTML', 'size': 2108}, {'name': 'JavaScript', 'size': 157}]",6,[],0,66382,5491,3335,⚡ Building applications with LLMs through composability ⚡,Python,2022-10-17T02:58:36Z,2023-08-18T09:03:36Z,3853.0,MIT License,19,,True,langchain-ai/langchain,,474
keras-team,keras,59038,19404,1917,False,False,"[{'name': 'Python', 'size': 11784980}, {'name': 'Starlark', 'size': 290697}, {'name': 'Shell', 'size': 12478}, {'name': 'Dockerfile', 'size': 297}]",4,"[{'name': 'deep-learning', 'stars': 70567}, {'name': 'tensorflow', 'stars': 35637}, {'name': 'neural-networks', 'stars': 224}, {'name': 'machine-learning', 'stars': 72587}, {'name': 'data-science', 'stars': 3793}, {'name': 'python', 'stars': 277238}]",6,37083,6527,11783,Deep Learning for humans,Python,2015-03-28T00:35:42Z,2023-08-17T19:37:12Z,8342.0,Apache License 2.0,27,,True,keras-team/keras,,411
nestjs,nest,58930,7093,722,False,False,"[{'name': 'TypeScript', 'size': 2439894}, {'name': 'JavaScript', 'size': 2101}, {'name': 'Shell', 'size': 1055}]",3,"[{'name': 'nest', 'stars': 43}, {'name': 'javascript', 'stars': 163762}, {'name': 'typescript', 'stars': 39384}, {'name': 'nodejs', 'stars': 74528}, {'name': 'framework', 'stars': 31818}, {'name': 'nodejs-framework', 'stars': 22}, {'name': 'typescript-framework', 'stars': 23}, {'name': 'javascript-framework', 'stars': 49}, {'name': 'microservices', 'stars': 378}, {'name': 'websockets', 'stars': 46}]",13,303388,7022,4904,"A progressive Node.js framework for building efficient, scalable, and enterprise-grade server-side applications with TypeScript/JavaScript 🚀",TypeScript,2017-02-04T20:12:52Z,2023-08-18T06:46:27Z,14232.0,MIT License,7,Contributor Covenant,True,nestjs/nest,,384
Developer-Y,cs-video-courses,58921,8311,1808,False,False,[],0,"[{'name': 'computer-science', 'stars': 487}, {'name': 'algorithms', 'stars': 397}, {'name': 'systems', 'stars': 43}, {'name': 'databases', 'stars': 109}, {'name': 'machine-learning', 'stars': 72587}, {'name': 'web-development', 'stars': 481}, {'name': 'security', 'stars': 33451}, {'name': 'computer-architecture', 'stars': 26}, {'name': 'bioinformatics', 'stars': 1574}, {'name': 'robotics', 'stars': 1333}]",18,612,168,0,List of Computer Science courses with video lectures.,,2016-10-21T17:02:11Z,2023-08-16T22:13:33Z,342.0,,1,,True,Developer-Y/cs-video-courses,,96
socketio,socket.io,58765,10220,1541,False,False,"[{'name': 'TypeScript', 'size': 252086}, {'name': 'JavaScript', 'size': 134848}]",2,"[{'name': 'javascript', 'stars': 163762}, {'name': 'nodejs', 'stars': 74528}, {'name': 'socket-io', 'stars': 97}, {'name': 'websocket', 'stars': 117}]",4,18034,840,3364,Realtime application framework (Node.JS server),TypeScript,2010-03-11T18:24:48Z,2023-08-12T08:12:55Z,1993.0,MIT License,3,,True,socketio/socket.io,,201
vitejs,vite,58665,5234,407,False,False,"[{'name': 'TypeScript', 'size': 1324416}, {'name': 'JavaScript', 'size': 169991}, {'name': 'HTML', 'size': 94102}, {'name': 'CSS', 'size': 29262}, {'name': 'Vue', 'size': 3401}, {'name': 'AppleScript', 'size': 2691}, {'name': 'Svelte', 'size': 2500}, {'name': 'SCSS', 'size': 1191}, {'name': 'Less', 'size': 880}, {'name': 'Stylus', 'size': 531}]",15,"[{'name': 'vite', 'stars': 116}, {'name': 'hmr', 'stars': 5}, {'name': 'frontend', 'stars': 49235}, {'name': 'build-tool', 'stars': 57}, {'name': 'dev-server', 'stars': 3}]",5,34568,4770,6098,Next generation frontend tooling. It's fast!,TypeScript,2020-04-21T05:03:57Z,2023-08-18T06:31:37Z,5900.0,MIT License,35,Contributor Covenant,True,vitejs/vite,,443
xingshaocheng,architect-awesome,58375,17837,3277,False,False,[],0,[],0,3080,79,69,后端架构师技术图谱,,2018-04-06T13:30:58Z,2022-11-10T10:05:11Z,307.0,,1,,True,xingshaocheng/architect-awesome,,37
ansible,ansible,58282,23598,1938,False,False,"[{'name': 'Python', 'size': 9259457}, {'name': 'PowerShell', 'size': 723534}, {'name': 'Shell', 'size': 274620}, {'name': 'C#', 'size': 218799}, {'name': 'Jinja', 'size': 46391}, {'name': 'Go', 'size': 2010}, {'name': 'Makefile', 'size': 757}, {'name': 'Roff', 'size': 555}, {'name': 'Batchfile', 'size': 144}]",9,"[{'name': 'python', 'stars': 277238}, {'name': 'ansible', 'stars': 27584}, {'name': 'hacktoberfest', 'stars': 26059}]",3,249720,49624,31635,"Ansible is a radically simple IT automation platform that makes your applications and systems easier to deploy and maintain. Automate everything from code deployment to network configuration to cloud management, in a language that approaches plain English, using SSH, with no agents to install on remote systems. https://docs.ansible.com.",Python,2012-03-06T14:58:02Z,2023-08-18T08:18:22Z,53930.0,GNU General Public License v3.0,24,Other,True,ansible/ansible,,376
